send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text
2022-01-24,10:30:47 PM,1.0,Unknown,2022-02_HIGH TOUCH_February Virtual Mapathon Invitation,Unknown,Join our Virtual Mapathon on February 3,126,125,1.0,25.0,15,55,1,0.0,0.0,0.0,0.0,Other,2022-02_HIGH TOU,0.4365079365079365,0.11904761904761904,0.0,0.0,1,0.0,0.0,join virtual mapathon february 3
2020-10-04,1:30:51 PM,1.0,Unknown,jtk673 - Partner Newsletter - PNB,Unknown,The Pulse: Meet the people saving lives,180,179,1.0,2.0,1,39,0,0.0,0.0,0.0,0.0,Partners,jtk673 - Partner,0.21666666666666667,0.005555555555555556,0.0,0.0,10,0.0,0.0,pulse meet people save life
2020-10-04,1:30:52 PM,1.0,Unknown,jtk673 - Partner Newsletter - partners,Unknown,The Pulse: Meet the people saving lives,15156,15129,27.0,86.0,65,2978,8,3.0,3.0,0.0,0.0,Partners,jtk673 - Partner,0.19648983900765374,0.0042887305357614145,0.0,0.0,10,0.0,0.0,pulse meet people save life
2022-04-29,6:33:45 PM,1.0,Unknown,2022 May Flash Briefing Avril Return from Ukraine,Unknown,Virtual Event: My Assignment in Ukraine,1279,1277,2.0,80.0,66,798,0,0.0,0.0,0.0,0.0,Other,2022 May Flash B,0.6239249413604379,0.05160281469898358,0.0,0.0,4,0.0,0.0,virtual event assignment ukraine
2022-05-09,5:04:35 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2020-10-01,3:05:34 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3,Unknown,How much do you know about malnutrition?,5996,5924,72.0,557.0,402,1797,49,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.29969979986657774,0.06704469646430954,0.0,0.0,10,0.2,0.2,know malnutrition
2022-01-05,4:03:39 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,4104,4045,59.0,122.0,73,1142,14,3.0,3.0,0.0,0.0,Other,jtk361 New Email,0.27826510721247566,0.017787524366471734,0.0,0.0,1,0.2,0.2,know malnutrition
2022-03-08,8:34:33 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,220,209,11.0,0.0,0,22,1,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.1,0.0,0.0,0.0,3,0.2,0.2,know malnutrition
2022-05-06,12:13:42 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,1.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2022-06-14,3:05:34 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,3188,3055,133.0,34.0,23,502,15,6.0,6.0,0.0,0.0,Other,jtk361 New Email,0.15746549560853199,0.007214554579673777,0.0,0.0,6,0.2,0.2,know malnutrition
2022-05-17,3:04:36 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,1.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2022-05-11,12:45:31 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2022-05-09,4:00:45 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2022-05-24,3:05:51 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,212,207,5.0,12.0,7,81,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.38207547169811323,0.0330188679245283,0.0,0.0,5,0.2,0.2,know malnutrition
2022-05-11,11:42:31 AM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,2,2,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2021-11-04,3:04:32 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,734,728,6.0,42.0,29,246,2,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.335149863760218,0.039509536784741145,0.0,0.0,11,0.2,0.2,know malnutrition
2022-05-11,12:20:43 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.0,0.0,0.0,0.0,5,0.2,0.2,know malnutrition
2022-06-10,3:07:34 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021 - ROLLING,Unknown,How much do you know about malnutrition?,47,46,1.0,4.0,2,17,0,0.0,0.0,0.0,0.0,Other,jtk361 New Email,0.3617021276595745,0.0425531914893617,0.0,0.0,6,0.2,0.2,know malnutrition
2021-09-15,3:03:37 PM,1.0,Unknown,jtk361 New Email Journey 2 of 3  - 2021,Unknown,How much do you know about malnutrition?,631,619,12.0,58.0,43,182,4,1.0,1.0,0.0,0.0,Other,jtk361 New Email,0.2884310618066561,0.06814580031695722,0.0,0.0,9,0.2,0.2,know malnutrition
2022-06-13,3:03:36 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,1.0,0.0,0.0,0.0,6,0.0,0.0,50 year humanitarian aid counting
2022-05-27,4:36:40 AM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,1.0,0.0,0.0,0.0,5,0.0,0.0,50 year humanitarian aid counting
2021-02-13,6:34:43 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,449,440,9.0,26.0,18,122,3,1.0,1.0,0.0,0.0,Partners,jtk633 - Partner,0.2717149220489978,0.0400890868596882,0.0,0.0,2,0.0,0.0,50 year humanitarian aid counting
2022-06-18,5:33:32 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,18,17,1.0,0.0,0,8,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,0.4444444444444444,0.0,0.0,0.0,6,0.0,0.0,50 year humanitarian aid counting
2021-02-12,3:00:38 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,61,61,0.0,3.0,1,12,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,0.19672131147540983,0.01639344262295082,0.0,0.0,2,0.0,0.0,50 year humanitarian aid counting
2022-06-15,5:33:43 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,9,9,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,0.6666666666666666,0.0,0.0,0.0,6,0.0,0.0,50 year humanitarian aid counting
2022-01-05,6:32:35 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,425,423,2.0,18.0,14,212,0,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,0.4988235294117647,0.03294117647058824,0.0,0.0,1,0.0,0.0,50 year humanitarian aid counting
2021-12-08,6:32:31 PM,1.0,Unknown,jtk633 - Partner Welcome Journey #4,Unknown,50 years of humanitarian aid and counting,271,266,5.0,9.0,9,137,1,0.0,0.0,0.0,0.0,Partners,jtk633 - Partner,0.5055350553505535,0.033210332103321034,0.0,0.0,12,0.0,0.0,50 year humanitarian aid counting
2021-11-01,9:14:07 PM,1.0,Unknown,2021 Annual Report,Unknown,Annual Report for [NONPROFIT],357,356,1.0,72.0,50,191,2,1.0,1.0,0.0,0.0,Other,2021 Annual Repo,0.5350140056022409,0.1400560224089636,0.0,0.0,11,0.0,0.0,annual report nonprofit
2022-02-01,6:55:37 PM,1.0,Unknown,2022 Feb Flash Briefing- Afghanistan,Unknown,Flash Briefing: [NONPROFIT]?s Work in Afghanistan,1013,1009,4.0,59.0,48,650,1,1.0,1.0,0.0,0.0,Other,2022 Feb Flash B,0.6416584402764067,0.04738400789733465,0.0,0.0,2,-0.75,1.0,flash briefing nonprofit]?s work afghanistan
2021-01-27,3:00:54 PM,1.0,Unknown,2021-01-Other-Vaccines-E3-Standard-Partner,Unknown,How you can support [NONPROFIT] vaccine campaigns,14874,14852,22.0,77.0,67,2907,14,7.0,7.0,19.0,14200.0,Partners,2021-01-Other-Va,0.1954417103670835,0.0045045045045045045,0.0012773967997848595,954.6860293128949,1,0.0,0.0,support nonprofit vaccine campaign
2021-07-30,3:38:42 PM,1.0,Unknown,2021 July Interests Survey,Unknown,Invitation: [NONPROFIT] Survey of Donor Interests,171,171,0.0,52.0,40,99,4,3.0,3.0,0.0,0.0,Other,2021 July Intere,0.5789473684210527,0.23391812865497075,0.0,0.0,7,-0.75,1.0,invitation nonprofit survey donor interests
2021-07-30,4:36:51 PM,1.0,Unknown,2021 July Interests Survey Part 2,Unknown,Invitation: [NONPROFIT] Survey of Donor Interests,748,740,8.0,139.0,111,337,4,4.0,4.0,0.0,0.0,Other,2021 July Intere,0.4505347593582888,0.1483957219251337,0.0,0.0,7,-0.75,1.0,invitation nonprofit survey donor interests
2021-09-15,9:30:51 PM,1.0,Unknown,2021-09 September Virtual Mapathon Invitation,Unknown,Join our Virtual Mapathon on September 23,61779,61724,55.0,261.0,199,11020,33,13.0,13.0,0.0,0.0,Other,2021-09 Septembe,0.17837776590750903,0.0032211592936110976,0.0,0.0,9,0.0,0.0,join virtual mapathon september 23
2021-09-15,9:30:57 PM,1.0,Unknown,2021-09 - HIGH TOUCH - September Virtual Mapathon Invitation,Unknown,Join our Virtual Mapathon on September 23,751,744,7.0,6.0,3,127,2,0.0,0.0,0.0,0.0,Other,2021-09 - HIGH T,0.16910785619174434,0.0039946737683089215,0.0,0.0,9,0.0,0.0,join virtual mapathon september 23
2021-04-07,1:54:34 PM,1.0,Unknown,2021.04.07 Syria Cultivation,Unknown,An [NONPROFIT] update on the ongoing Syrian crisis,80,80,0.0,1.0,1,42,1,0.0,0.0,0.0,0.0,Other,2021.04.07 Syria,0.525,0.0125,0.0,0.0,4,0.0,0.0,nonprofit update ongoing syrian crisis
2021-05-13,10:01:03 PM,1.0,Unknown,2021-05 A Decade of War in Syria Webinar - 20210520,Unknown,Join our webcast: A decade of war in Syria,534742,533446,1296.0,1092.0,693,52371,275,45.0,46.0,0.0,0.0,Other,2021-05 A Decade,0.09793694903336563,0.001295952066604082,0.0,0.0,5,0.0,0.0,join webcast decade war syria
2021-05-13,10:01:03 PM,1.0,Unknown,2021-05-HIGH TOUCH-A Decade of War in Syria Webinar - 20210520,Unknown,Join our webcast: A decade of war in Syria,68670,68262,408.0,1993.0,1023,11840,302,64.0,64.0,0.0,0.0,Other,2021-05-HIGH TOU,0.17241881462064948,0.01489733508082132,0.0,0.0,5,0.0,0.0,join webcast decade war syria
2022-01-29,3:01:02 PM,1.0,Unknown,January 2022 Enews - FP and Partner,Unknown,Responding to a surge of fighting in Yemen,76197,76054,143.0,674.0,440,28521,45,18.0,18.0,0.0,0.0,Partners,January 2022 Ene,0.3743060750423245,0.0057745055579616,0.0,0.0,1,0.0,0.0,respond surge fighting yemen
2022-01-29,3:01:15 PM,1.0,Unknown,January 2022 Enews- High Touch - 20220128_131522,Unknown,Responding to a surge of fighting in Yemen,170050,168917,1133.0,229.0,153,5253,79,17.0,17.0,0.0,0.0,Other,January 2022 Ene,0.030890914436930313,0.0008997353719494266,0.0,0.0,1,0.0,0.0,respond surge fighting yemen
2022-01-29,3:01:02 PM,1.0,Unknown,January 2022 Enews- FL and ND,Unknown,Responding to a surge of fighting in Yemen,438317,437116,1201.0,1381.0,1004,131269,532,82.0,84.0,0.0,0.0,Other,January 2022 Ene,0.29948416328821376,0.002290579648975513,0.0,0.0,1,0.0,0.0,respond surge fighting yemen
2021-03-26,2:00:54 PM,1.0,Unknown,2021-03-Partner-Newsletter-Partner-B,Unknown,The Pulse: Weathering the challenges ahead,8153,8142,11.0,37.0,32,1574,12,4.0,4.0,0.0,0.0,Partners,2021-03-Partner-,0.19305777014595854,0.003924935606525205,0.0,0.0,3,0.0,0.0,pulse weathering challenge ahead
2022-06-16,3:07:51 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,1033,1013,20.0,50.0,39,389,7,0.0,0.0,0.0,0.0,Other,jtk364 2019-12 N,0.3765730880929332,0.0377541142303969,0.0,0.0,6,0.0,0.0,support nonprofit
2021-11-04,5:06:33 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,9343,9268,75.0,685.0,483,3617,61,6.0,6.0,0.0,0.0,Other,jtk364 2019-12 N,0.3871347532912341,0.05169645724071498,0.0,0.0,11,0.0,0.0,support nonprofit
2022-06-14,5:27:44 PM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,3,3,0.0,1.0,1,2,0,0.0,0.0,0.0,0.0,Field Partners,2020-09-New-Fiel,0.6666666666666666,0.3333333333333333,0.0,0.0,6,0.0,0.0,support nonprofit
2022-05-15,9:11:41 AM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,jtk364 2019-12 N,0.0,0.0,0.0,0.0,5,0.0,0.0,support nonprofit
2022-05-14,11:07:37 AM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Field Partners,2020-09-New-Fiel,1.0,0.0,0.0,0.0,5,0.0,0.0,support nonprofit
2022-03-12,7:05:35 PM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,138,138,0.0,16.0,14,64,0,0.0,0.0,0.0,0.0,Field Partners,2020-09-New-Fiel,0.463768115942029,0.10144927536231885,0.0,0.0,3,0.0,0.0,support nonprofit
2022-04-24,4:06:37 PM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,80,80,0.0,9.0,7,39,0,0.0,0.0,0.0,0.0,Field Partners,2020-09-New-Fiel,0.4875,0.0875,0.0,0.0,4,0.0,0.0,support nonprofit
2020-10-01,5:05:41 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4,Unknown,Why do YOU support [NONPROFIT]?,40256,39822,434.0,2516.0,2123,9323,743,30.0,31.0,0.0,0.0,Other,jtk364 2019-12 N,0.23159280604133545,0.05273748012718601,0.0,0.0,10,0.0,0.0,support nonprofit
2022-02-04,6:04:38 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,9901,9823,78.0,568.0,496,4106,75,4.0,4.0,0.0,0.0,Other,jtk364 2019-12 N,0.4147055852944147,0.0500959499040501,0.0,0.0,2,0.0,0.0,support nonprofit
2022-05-21,3:06:46 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,908,886,22.0,40.0,34,355,8,0.0,0.0,0.0,0.0,Other,jtk364 2019-12 N,0.3909691629955947,0.037444933920704845,0.0,0.0,5,0.0,0.0,support nonprofit
2022-06-14,4:05:48 PM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,1283,1257,26.0,64.0,58,475,1,1.0,1.0,0.0,0.0,Field Partners,2020-09-New-Fiel,0.37022603273577553,0.04520654715510522,0.0,0.0,6,0.0,0.0,support nonprofit
2021-09-15,5:03:53 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021,Unknown,Why do YOU support [NONPROFIT]?,1485,1464,21.0,88.0,77,411,5,1.0,1.0,0.0,0.0,Other,jtk364 2019-12 N,0.2767676767676768,0.05185185185185185,0.0,0.0,9,0.0,0.0,support nonprofit
2022-01-04,6:03:32 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,1057,1036,21.0,62.0,49,379,8,0.0,0.0,0.0,0.0,Other,jtk364 2019-12 N,0.35856196783349104,0.046357615894039736,0.0,0.0,1,0.0,0.0,support nonprofit
2022-05-24,4:06:40 PM,1.0,Unknown,2020-09-New-Field-Partner-Welcome-Email-2 - 2022,Unknown,Why do YOU support [NONPROFIT]?,73,73,0.0,5.0,4,25,0,0.0,0.0,0.0,0.0,Field Partners,2020-09-New-Fiel,0.3424657534246575,0.0547945205479452,0.0,0.0,5,0.0,0.0,support nonprofit
2022-06-11,12:27:33 PM,1.0,Unknown,jtk364 2019-12 New Donor Journey 2 of 4 - 2021 - ROLLING,Unknown,Why do YOU support [NONPROFIT]?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,jtk364 2019-12 N,1.0,0.0,0.0,0.0,6,0.0,0.0,support nonprofit
2020-12-09,11:10:42 PM,1.0,Unknown,jtk694 - December Ways to Give - Partners,Unknown,As you finalize your charitable giving plans,14778,14749,29.0,104.0,69,2959,6,2.0,2.0,0.0,0.0,Partners,jtk694 - Decembe,0.2002300717282447,0.004669102720259845,0.0,0.0,12,0.6,0.8,finalize charitable giving plan
2020-12-09,11:05:39 PM,1.0,Unknown,jtk694 - December Ways to Give - PNB,Unknown,As you finalize your charitable giving plans,184,182,2.0,1.0,1,38,0,0.0,0.0,0.0,0.0,PNB,jtk694 - Decembe,0.20652173913043478,0.005434782608695652,0.0,0.0,12,0.6,0.8,finalize charitable giving plan
2021-08-17,11:35:24 PM,1.0,Unknown,2021-08-Haiti-Earthquake-E2-PNB-FM,Unknown,Fwd: UPDATE: Tropical Storm Grace hits Haiti,212,212,0.0,1.0,1,62,0,0.0,0.0,0.0,0.0,PNB,2021-08-Haiti-Ea,0.29245283018867924,0.0047169811320754715,0.0,0.0,8,0.0,0.0,fwd update tropical storm grace hit haiti
2021-10-28,2:00:48 PM,1.0,Unknown,2021 Fall Insider_MGCULT,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,1.0,0.0,0.0,0.0,10,-0.75,1.0,insider update nonprofit history afghanistan
2021-10-28,2:00:51 PM,1.0,Unknown,2021 Fall Insider_Midevel,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,346,343,3.0,3.0,2,172,2,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,0.49710982658959535,0.005780346820809248,0.0,0.0,10,-0.75,1.0,insider update nonprofit history afghanistan
2021-11-11,10:02:38 PM,1.0,Unknown,2021 Fall Insider_Wolpert,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,2,2,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,0.5,0.0,0.0,0.0,11,-0.75,1.0,insider update nonprofit history afghanistan
2021-10-28,2:00:49 PM,1.0,Unknown,2021 Fall Insider_Major,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,166,166,0.0,0.0,0,88,0,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,0.5301204819277109,0.0,0.0,0.0,10,-0.75,1.0,insider update nonprofit history afghanistan
2021-10-28,2:00:49 PM,1.0,Unknown,2021 Fall Insider_Legacy,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,59,58,1.0,0.0,0,24,0,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,0.4067796610169492,0.0,0.0,0.0,10,-0.75,1.0,insider update nonprofit history afghanistan
2021-11-01,8:39:34 PM,1.0,Unknown,2021 Fall Insider_Major,Unknown,Insider Update: [NONPROFIT]'s History in Afghanistan,2,2,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2021 Fall Inside,0.5,0.0,0.0,0.0,11,-0.75,1.0,insider update nonprofit history afghanistan
2021-02-17,9:59:36 PM,1.0,Unknown,20201 Increased Giving Letter,Unknown,Thank you for your generous support in 2020!,252,252,0.0,0.0,0,123,0,0.0,0.0,0.0,0.0,Other,20201 Increased ,0.4880952380952381,0.0,0.0,0.0,2,0.0,0.0,thank generous support 2020
2022-04-29,6:43:40 PM,1.0,Unknown,2022 May Flash Briefing Avril Return from Ukraine MIDLEVEL,Unknown,Virtual Event: Avril's Assignment in Ukraine,63,62,1.0,1.0,1,35,2,0.0,0.0,0.0,0.0,Other,2022 May Flash B,0.5555555555555556,0.015873015873015872,0.0,0.0,4,0.0,0.0,virtual event avril assignment ukraine
2022-02-27,3:01:00 PM,1.0,Unknown,February 2022 Enews - FL and Non Donor,Unknown,Navigating conflict and crisis in Afghanistan,432352,431455,897.0,1389.0,979,136401,414,59.0,60.0,0.0,0.0,Other,February 2022 En,0.31548599289467844,0.0022643586707127524,0.0,0.0,2,0.0,0.0,navigate conflict crisis afghanistan
2022-02-27,3:00:59 PM,1.0,Unknown,February 2022 Enews - FP and Partner,Unknown,Navigating conflict and crisis in Afghanistan,75813,75701,112.0,711.0,475,29161,37,12.0,12.0,0.0,0.0,Partners,February 2022 En,0.38464379459987075,0.006265416221492356,0.0,0.0,2,0.0,0.0,navigate conflict crisis afghanistan
2022-02-27,3:01:08 PM,1.0,Unknown,February 2022 Enews - High Touch,Unknown,Navigating conflict and crisis in Afghanistan,170576,169341,1235.0,182.0,129,4704,81,15.0,15.0,0.0,0.0,Other,February 2022 En,0.02757715036112935,0.0007562611387299503,0.0,0.0,2,0.0,0.0,navigate conflict crisis afghanistan
2022-05-21,3:06:40 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,792,774,18.0,5.0,5,291,4,2.0,2.0,0.0,0.0,Other,jtk366 2019-12 N,0.36742424242424243,0.006313131313131313,0.0,0.0,5,-0.2,0.1,save world keystroke
2021-11-04,5:04:34 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,5838,5780,58.0,112.0,57,1914,27,6.0,6.0,0.0,0.0,Other,jtk366 2019-12 N,0.3278520041109969,0.009763617677286743,0.0,0.0,11,-0.2,0.1,save world keystroke
2020-10-01,5:09:44 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4,Unknown,RE: Save the world with just a few keystrokes,37520,37120,400.0,662.0,491,7411,529,37.0,37.0,0.0,0.0,Other,jtk366 2019-12 N,0.19752132196162048,0.0130863539445629,0.0,0.0,10,-0.2,0.1,save world keystroke
2022-03-31,5:06:43 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,4487,4451,36.0,64.0,42,1804,38,6.0,6.0,0.0,0.0,Other,jtk366 2019-12 N,0.4020503677289949,0.0093603744149766,0.0,0.0,3,-0.2,0.1,save world keystroke
2022-06-15,12:27:37 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,jtk366 2019-12 N,1.0,0.0,0.0,0.0,6,-0.2,0.1,save world keystroke
2022-01-04,6:04:42 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,1740,1728,12.0,21.0,18,604,18,3.0,3.0,0.0,0.0,Other,jtk366 2019-12 N,0.3471264367816092,0.010344827586206896,0.0,0.0,1,-0.2,0.1,save world keystroke
2022-06-14,3:07:48 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,1109,1090,19.0,12.0,9,377,5,0.0,0.0,0.0,0.0,Other,jtk366 2019-12 N,0.33994589720468893,0.008115419296663661,0.0,0.0,6,-0.2,0.1,save world keystroke
2022-02-03,6:04:43 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,5042,4999,43.0,59.0,53,2074,32,4.0,5.0,0.0,0.0,Other,jtk366 2019-12 N,0.4113447044823483,0.010511701705672352,0.0,0.0,2,-0.2,0.1,save world keystroke
2022-01-21,6:04:05 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021 - ROLLING,Unknown,RE: Save the world with just a few keystrokes,475,459,16.0,5.0,5,169,5,0.0,0.0,0.0,0.0,Other,jtk366 2019-12 N,0.35578947368421054,0.010526315789473684,0.0,0.0,1,-0.2,0.1,save world keystroke
2021-09-15,5:03:57 PM,1.0,Unknown,jtk366 2019-12 New Donor Journey 4 of 4 - 2021,Unknown,RE: Save the world with just a few keystrokes,1460,1445,15.0,28.0,21,358,17,1.0,1.0,0.0,0.0,Other,jtk366 2019-12 N,0.2452054794520548,0.014383561643835616,0.0,0.0,9,-0.2,0.1,save world keystroke
2020-11-12,11:00:53 PM,1.0,Unknown,2020.11.17 Webinar Invitation - Field Partners,Unknown,RSVP: Exclusive Webinar With Dr. Rasha Khoury,59297,59241,56.0,288.0,222,9689,14,5.0,5.0,0.0,0.0,Partners,2020.11.17 Webin,0.16339781101910722,0.003743865625579709,0.0,0.0,11,0.0,0.0,rsvp exclusive webinar dr. rasha khoury
2020-11-12,11:00:53 PM,1.0,Unknown,2020.11.17 Webinar Invitation - Partners,Unknown,RSVP: Exclusive Webinar With Dr. Rasha Khoury,12251,12238,13.0,63.0,40,2343,5,3.0,3.0,0.0,0.0,Partners,2020.11.17 Webin,0.19124969390253857,0.003265039588605012,0.0,0.0,11,0.0,0.0,rsvp exclusive webinar dr. rasha khoury
